title,label
주가 1%↑ 석탄가격 때문,1
특징주 中전력난 가성소다 수요 급증 가격 40% 급등 소식에↑,1
갑작스런 9% 급등에 6000원선 재돌파 공매도 수량 0주,1
188억원 규모 신규시설 투자,1
가파른 하락세로 8% 급락 6000원선 무너져,-1
주가 4%↑ 1분기 영업이익 44억,1
상장제약바이오 판관비 녹십자 유한 한미 셀트리온 대웅 순,1
다수 상장 제약 CEO교체 등 통한 경영체제 변경,1
상장제약바이오 매출 증가 셀트리온 유한양행 GC녹십자 순,1
지난해 알짜배기 장사한 제약바이오 기업은 어디,1
지난해 제약 주머니 속 실탄 더 줄었다,-1
제약사 1인당 매출 162배 차 광동 유한 알리코 톱3,0
지난해 매출 549억 전년비 13 7%↑,1
지난해 영업손실 181억원 적자 확대,-1
아노핀정 보험급여 중지 18일 진료분부터,0
고혈압약 아노핀정 18일부터 급여 중지,0
㈜ 한국항공조명 ㈜피투 협약,1
액분앞둔 52주 신고가 경신,1
왕개미 김성진씨 은 어려워,0
SG글로벌 주식회사에스지에셋외 4명 1 6% 지분증가,1
에스지에셋 지분 77 96%로 확대,1
SG글로벌 에스지에셋외 4명 1 6% 지분증가,1
신재생 에너지사업 추가로 급등,1
소수주주 주총결의금지 가처분 소 제기,-1
8월7일 주주총회 개최,0
공정위 입찰담합 코솔텍에 과징금 부과,-1
바이젠셀 최고재무책임자에 김경묵 前 대표,1
KG케미칼 등 수자원공사 입찰서 담합 과징금 2 4억,-1
차량용 요소수 녹스 k 출시,1
KG케미칼 주식회사 케이지 흡수합병 결정,1
경향포토 철탑산업훈장 수여 받는 곽재선 회장,1
자사주 4만주 처분,-1
이승철 전 전경련 부회장 KG케미칼 사외이사 영입,0
주당 55원 현금배당 결정,1
석고사업 부문 영업정지 결정,-1
특징주 5% 상승 미국 자동차 자동차부품 생산 가속,0
특징주 주가 가파른 상승 매출액 적자 전환,-1
주가 17%↑ 비료주 남해화학 KG케미칼 조비는,1
시간외 거래 특징주 감성코퍼레이션 상한가 어떤 이슈 있나,1
실적발표 엠에스씨 미래산업 잇츠한불,-1
오전 갑작스런 상한가 52주 최고가 경신,1
지주 본격 출범 기업가치 제고 유동성 확보 과제,0
닻 올린 지주 신규투자 발목 잡는 빡빡한 유동성,1
HDC그룹 정몽규 28% 날릴 때 세아그룹 이순형은 18% 늘었다,0
주총서 물적분할 안건 통과 지주사 체제로 전환,0
CEO포커스 물적분할한 이태성 신성장 동력 발굴 나선다,1
예상보다 빠른 원재료 가격 상승,0
물적분할 통과 향후 과제는,0
큰 충돌없이 물적분할 통과 주주 달래기 효과,0
국내 최초 사용후핵연료 운반저장용기 미국 수출 종합,1
4%↑,1
구리 가격 고공행진에 풍산 LS 실적 개선 기대,1
LS전선 구리 값 폭등에 함박웃음,1
주가 다시 발진 채비 구리가격 상승에 들썩,0
주가 1%↑ 오늘도 상승,1
다시 뛰는 전선 관련주 왜,0
여의도 클라쓰 로봇주 유진로봇 초고압 케이블 업체 태양광,0
한진칼 외국인 구리가격 주가 급등 견인,1
현대해상 밝게웃는얼굴치아보험 출시,1
부고 전 혁 상무 씨 부친상,0
현대해상 장기보험 사기제보 캠페인 시행,0
부고종합 전혁 상무 부친상 등,0
현대해상 이정재 모델 신규 기업 PR TV광고 온에어,0
삼성화재 손보업계 관심도 1위 KB손보 관심도 호감도 모두 2위 선방,1
개 물림 사고 보험으로 지원한다 제주 도민안전보험 항목 확대,1
전기차 특화 자동차보험 배터리 수리 충전중 사고 걱정,-1
부고 전혁 상무씨 부친상,0
Daily Pick 금융 신한카드 삼성카드 DB손보 현대해상 外,0
환절기부터 여름까지 유용하게 파자마 세트 새로 선봬,0
문 닫은 전주공장 개발론 수면위로,1
땀 걱정 없는 봄맞이 파자마 세트,-1
유통 이슈 2022 봄 신제품 파자마 세트 출시 外,1
아린과 함께한 봄 여름 화보 공개,0
장수브랜드 탄생비화 76년 역사 속옷 외길 의 도전,0
갈수록 젊어지는 MZ세대 겨냥해 본업 살린다,0
세련된 편안함 파자마 속옷 언더웨어,0
데스크칼럼 착한맛 행동주의 펀드,0
유통 이슈 아린과 함께한 2022 SS 화보 공개 外,0
283억원 규모 공사 수주,1
5월 20일 임시주주총회 환경관련 사업목적 추가,0
주가 4%↑ 283억 경부고속도로 회덕IC 신설공사 수주에 강세,1
경산물류창고 신축공사 수주 1090억원 규모,1
주가 2%↑ 1090억원 규모 경산물류창고 신축공사 수주,1
보통주 1720만주 추가상장 전환사채 물량,1
제천 의림지 리조트 개발사업자 컨소시엄 선정,1
강릉 주문진 삼부르네상스 오션포레 5일 1순위,0
강릉 주문진 삼부르네상스 오션포레 5일 1순위 청약 접수,0
VIP 고객 대상 프로골퍼 지원 서비스 인기,1
현대건설 원전 신사업으로 상승 여력,0
하나투어 목표가 7 5만원 리오프닝 기대감 고조,1
넷마블 메타버스엔터 현대차 제로원 펀드 투자 유치,1
현대차그룹 넷마블 가상인간 사업에 20억원 투자,1
현대건설 1분기 중대재해법 코로나 악영향 SMR 사업 진출은,1
현대제철 2분기 판매가격 인상 기대에도 주가는 현저한 저평가,1
6만전자 갇힌 삼성전자 향한 증권가 엇갈린 시선 목표가 올리고 내리고,0
현대위아 공장 중단 등 러시아 불확실성 지속 목표가↓ 현대차,-1
증권가 브리핑 삼성 NH KB 한화 현대차 이베스트 키움증권,0
SK證 골프존 레슨 인구 늘며 최대 실적 목표가 11% ↑,1
해외주식부터 가상자산까지 증권사 신규 서비스 봇물,0
Who Is 정영채 NH투자증권 대표이사 사장,1
롯데케미칼 1Q 영업익 컨센서스 하회 목표가↓ SK,-1
웹케시 횡령방지 기능 브랜치로 성장 전망 저가 매수,-1
원스토어 SK쉴더스 증권신고서 제출 5월 나란히 상장,1
SK스퀘어 자회사 원스토어 SK쉴더스 2분기 IPO 대어 될까,0
NH KB 원스토어 SK쉴더스 IPO 수수료 대박낼까,0
증권사 부동산 투자 상품 강화 리츠부터 조각투자까지,1
거래소 SK그룹 올들어 유일하게 시총 감소,-1
철관 주가 14%↑ 서울시 2040년까지 상수관로 3000㎞ 정비 소식에 강세,1
러시아 추가제재 가능성에 철관 등 철강주 급등,1
특징주 시간외 상한가 철관 주가 급등 EU의 5차 러 제재 영향,1
특징주 철관 서울시 상수관로 3073㎞ 교체 소식에 강세,1
레이더 전통주 제조법 배워볼까,0
특징주 서울 수도정비기본계획 발표에 강관업체 강세 철관 14% ↑,1
가스관 철강 수혜주 화성밸브 철관 주가 강세 러시아 제재 예고 영향,1
레이더 보은군 자산형성지원 대상자 모집,1
B 주가 상한가 러시아 우크라 분쟁 끝나나,1
윤석열 수혜주 노루홀딩스우 덕성우 삼부토건 동양 일제 상승 안철수와,1
동양2우B 주가 상한가 러시아 우크라 분쟁 끝나나,1
윤석열 수혜주 노루홀딩스우 덕성우 삼부토건 동양 일제 상승 안철수와,1
주당 0 025주 주식배당,1
2월 21일 워크넷 채용정보 현대글로비스 삼표 예스이십사 현,0
더벨 2차전지 날개 단 알루미늄 DI동일 장남 승계 공식 따르나,0
유가증권시장 공시 현대차,0
작년 영업익 260억 전년比 49%↑,1
더벨 2차전지 날개 단 알루미늄 DI동일 알짜 자회사 증산 플랜 덕 봤다,1
DI동일 31일 36만 원대 오가며 기대주 급부상,1
CI BI 네이밍 개발회사 디자인스코 CI 제작,1
주가 강세 비료 가격 급등,1
완효성 비료 3종 추천 저탄소 농업 실천에 도움,0
㈜ 저탄소농업 실천 앞장,0
서울역에서 인천공항까지 13만원에 10분이면 날아갑니다,0
노동력과 탄소절감 1석3조 단한번 추천,0
주 저탄소농업용 비료 선보여,0
SKT 파트너 시험 비행 한달만에 재개,0
방치소녀 학원편 마초 원소 등 신규 캐릭터 5종 추가,0
저탄소 비료 삼총사 단한번 단번에 이편한 소개,0
IR52 장영실상 현대자동차 하이브리드 CFRP 연삭 휠,0
제일연마 주당 220원 현금배당 결정,1
인도네시아 자회사에 49억 더 넣어 주식 추가 취득,1
특징주 제일연마 10억 규모의 자사주 취득 전 거래일 대비 1 78%↑,1
제일연마 주당 300원 현금배당 결정,1
2015 한국산업대전 공구전에 연삭숫돌 출품,0
특징주 250만주 공개매수 上,1
포항 중견 2세 경영권 기반조성,0
천안함 구조하다 침몰한 98 호 의 비극 살아있는 역사 교과서 대전현충,0
실적점검 21 4Q 영업이익 39억원 PER 16 9배,1
1조 국내 와인 시장 잡아라 유통 빅2 vs 전문업체 격돌,0
오후 갑작스런 6% 급등 공매도 수량 50주 미만,1
나이키에 탄소 저감형 발포제 공급 최소 450억 매출 예상,1
지난해 최대 실적 달성 올해 매출 2 500억 전망,0
수소모빌리티 협동조합 출범식 개최,0
주관 수소 모빌리티 협동조합 공식 출범,0
탄탄한 본업과 성장하는 2차전지 소재 장착,1
한국해양대 ㈜ 이노베이션㈜과 업무협약식 개최,1
KBI동국실업 오는 31일 정기 주총 소집,0
실적점검 4Q 영업이익 579억원 적자지속,-1
특징주 장영실상 수상에 상한가 직행,1
현대 전기차 콘솔 수주한 KBI동국실업 공급가는 양산 시점에 합의,1
골든크로스 DSR 파워로직스 오킨스전자 메타바이오메드 케이비아이동국,0
국내 제약업계 ESG 경영 바람 관건 G배구조,0
종근당 건기식 매출 1조 클럽 간다,0
종근당 주당 1 000원 현금배당 등 의결,1
제약업계 소식 3월 25일,0
제약업계에도 억대 평균연봉 회사가 바로 이곳,0
제약바이오주 큰 손 국민연금 임원 보수한도 의결권 촉각,0
창간특집 종근당 각 부문별 전담 조직 구성 체계적 ESG 경영 시스템 구축,0
제약기업 직원 연봉 평균 6 006만원‥ 1 2억 최다,0
조아 광동 등 12개 제약사 오너 경영 지배력 허약 체질,-1
제약 바이오 85곳 6700억 규모 현금배당 주주친화 행보,1
라이프사이언스 천안 2공장 건강기능식품 GMP 인증 획득,1
KB국민카드 직원 디지털 이해도 제고,0
청송사과 대한민국 국가브랜드 수상,1
NH투자 주택도시기금 22조원 굴린다 우선협상 자로 선정,1
과기부 취약계층에 과학문화바우처 발행 5 5만명,-1
어린이집 CCTV 삭제한 원장 처벌 아니다,0
라이프사이언스 천안 2공장 건기식 GMP 인증 획득,1
LH 6차 공공사전청약 접수 공급 신청자격은,1
박용진 로펌 18억 한덕수 심판→선수→심판 론스타도 검증,0
부산영상위 기업체 실감콘텐츠 제작 지원,1
6만전자 갇힌 삼성전자 향한 증권가 엇갈린 시선 목표가 올리고 내리고,0
성공예감 10년 금리 2 7 2 8% 지점이 미국 증시 분기점 될 것 김학균 신영,1
롯데케미칼 사흘째 내리막 증권사들 목표가 줄하향 종합,-1
경기침체 징후에도 증권가 매수 기회 믿어도 될까,0
더벨 thebell League Table 코스닥 IPO는 한국증권 차지 미래에셋 추격,0
현대모비스 매수 추천 국내 부품 업체 최초 RE100 추진,1
3월 배당 투자해볼까 3월 결산 분기배당 리츠 중 선택가능,1
자사주 매입기업 주가 돋보여 ‥ 대상사료 36%올라,0
자사주 매입 주가에 도움,0
거래소 외인 239억원 순매수 프매수 1천14억원 시간외제외,0
스피드메이트 브랜드파워 20년 연속 1위 달성,1
수입차 차량관리 플랫폼 더카펫 앱 출시,1
3세경영 본격화 최신원 장남 최성환 사내이사 선임,0
주총 개최 올해 사업형 투자회사 전환 추진,1
SK렌터카 위치정보사업 통신판매중개업 목적사업 추가,0
3세 경영 속도 최성환 지분 더 늘리나,0
리스크 털어낸 SK매직 호실적 랠리에 IPO 재개할까,0
사업형 투자회사 시딩투자 가속,1
주총 개최 사업형 투자회사 전환 가속화 렌탈 사업 강화,1
SK렌터카 차량 통합관리 솔루션 O2O 방문정비 서비스 강화,1
실적 잔치 증권사 평균 연봉 2억원 시대 열렸다,0
증권사 직원 연봉 2억 시대 중소형사 약진,0
임재택 사장 3연임 확정,0
카이노스메드 파킨슨병 후보물질 가치 주목 경쟁사 대비 저평가 한양증,1
증권사 평균 연봉 2억 진입 BNK 부국 한양 메리츠 상위권,0
증권사 주총 막바지 CEO 연임 여성 사외이사 눈길,0
지난해 영업이익 1162억원 창사 첫 1000억원 돌파,1
첫 영업이익 1000억원 돌파 연봉 1위 34억원,1
작년 영업이익 1천162억원 81% 증가,1
변화보단 안정 막바지 향해가는 증권사 정기주총 올해 키워드는,0
유가증권시장 주총 현황 28일 키움증권 29일 두산 30일 SK하이닉스 31일,0
지난해 상장법인 122개사 상호변경,1
지난해 상장법인 122개사 상호변경,1
SHD 주당 100원 현금배당 결정,1
SHD 지난해 영업익 55억 전년비 2861 3% ↑,1
박진우 신규 대표이사 선임,0
배터리 사업 확장 포석 CB BW 한도 2배 상향 추진,1
박도봉 회장 2017년 매입한 성북동 자택 재건축 완공 코앞,0
브랜드평판 비철금속 상장기업 순위 1위 고려아연 2위 3위 티플랙스,1
특징주 알루미늄 관련주 삼아알미늄 피제이메탈 주가 시황,0
비철금속 상장기업 3월 브랜드평판 고려아연 티플랙스 順,1
주가 6%↑ 러시아 때문에 상승세,1
특징주 알루미늄 가격 사상 최고치 강세,1
11% 급등에 4500원선 재돌파 공매도 수량 10주 미만,1
주가 급등 러시아 우크라 침공에 알루미늄 가격은,1
강승우 대표 체제로 전환,0
한덕수 尹 초대 국무총리 지명 주목받는 관련주는,1
CJ제일제당 식품사 브랜드평판 1위 오리온 오뚜기 순,1
사료사업 물적분할 경영 효율화 분수령 촉각,0
공시 주당 110원 배당 결정,1
IB토마토 크레딧시그널 원재료 상승 여파 수익성 타격 전망,-1
IB토마토 물적분할 비수익 사업부 정리 신호탄 되나,1
공시줍줍 주주들이 좋아할 물적분할도 있다 feat,0
사료 사업 물적 분할하는 지배구조에 변화생기나,0
국내 사료사업부문 물적분할 의결,0
상승률 상위10개중 블루칩우선주 7개,0
오리온 건설사업 완전 철수 식품 바이오 집중,0
오리온 건설사업 정리 자회사 매각,-1
오리온 윤리경영 컨트롤타워 ESG 위원회 설립,0
하이랜드디앤씨 메가마크 자회사 탈퇴,0
오리온그룹 ESG 위원회 설립 윤리경영 강화,1
오리온그룹 ESG 위원회 설립 윤리경영 체제 심화,0
특징주 오리온 지퍼백 스낵 인기 대박 주가는,1
주총 허인철 오리온 부회장 수익성 중심 경영체제 체질화할 것,1
담철곤 회장 지난해 오리온 서 39억원 수령,0
오리온그룹 ESG 위원회 설립 윤리경영 역할 맡아,0
InterBattery 2022서 하이브리드 구조의 차세대 배터리 배터,0
주당 500원 현금배당 결정,1
전장용 MLCC 테슬라에 공급 시작,1
기업이슈 삼화콘덴서 연이은 전장용 커패시터 수주 확보,1
삼화콘덴서 MLCC 테슬라 공급 소식에 주가 4%↑,1
삼화콘덴서 주가 3%↑ 친환경차 수주 급증에 따른 설비 투자 확대,1
실적발표 한국주철관공업 대림제지 한솔홈데코,-1
삼화콘덴서 친환경차 시대에 맞춰 설비투자 확대 실시,1
어제의 특징주 삼화콘덴서 테슬라에 MLCC 공급 시작 소식에 강세 크래프,1
인천 상장기업 소개 디딤 DL건설 와이엠티,1
단독 사내벤처 토지플랫폼 랜드테크컴퍼니 설립,0
국회부산도서관 3월 31일 개관 기념식 개최,0
주 안전관리 노력 결실 안전보건경영시스템 인증,1
부음 권영섭 전 舊 삼호 수주영업전무 부인상,1
대전 문화2구역 재개발정비사업 수주,1
1260억 공동주택 신축사업 수주,1
초점 작지만 강한 아우 e편한세상 옷 입고 비상,0
시흥도시공사 컨소시엄 장현 B10BL 공공주택 우선협상대상자 선정,1
㈜ 시공능력 평가 인천 1위,1
fn마켓워치 밸류파트너스운용 자사주 소각 추가요구,0
fn마켓워치 자사주 소각 국내 자본시장 모범사례 거듭나나,0
자사주 230만주 25일 소각 총 376 5억,0
저PER∙저PBR 동일철강 3월 철강업 저PER 1위 2위,1
Who Is 구자은 LS그룹 회장,0
주당 400원 현금배당 결정,1
자회사 환영철강공업 지난해 영업이익 982억9100만원 102 8% 증,1
실적점검 3Q 영업이익 639억원 PER 4 5배,1
더벨 스튜어드십코드 모니터 한국밸류 행동주의 타깃 무더기,0
FnC 럭키슈에뜨 럭키 데 스포츠 라인 출시,1
글로벌 태양광모듈 솔라스킨 으로 제로에너지 선도,1
글로벌 태양광모듈 솔라스킨 으로 제로에너지 선도,1
FnC 더카트골프 케이스스터디 골프 클럽 과 협업,1
글로벌 부산에코델타시티 솔라스킨 적용,0
두실역 하늘채 나인웨스트 혁신 설계 돋보여,1
단독 스포렉스 개인정보 무단 수집 사용,0
업앤다운 건설주 하락 글로벌↓ 까뮤이앤씨↓,-1
김정일 글로벌 대표 수도권 수주 확대 사업 다각화로 성장 토대 마련,1
핫스탁 스킨앤스킨 코스나인 시멘트,0
시멘트 액면분할후 상승랠리 기대 외국인 대량매도로 전환,1
더벨 소극적 주주환원 시멘트 행동주의 공격 빌미,0
주식으로 10억 벌어 사표 쓰기 시멘트 투자 →삼표 괜히 바꿨나,1
톤당 7 8만원 >9만원 >11만원 시멘트 쇼크 오르는 시멘트株,0
시멘트 수혜주 고려시멘트 시멘트 삼표시멘트 상승 유연탄 가격,1
시멘트 주가 강세 러 우 휴전 가능성에 도시재건 기대,1
톤당 7 8만→9만→11만원 시멘트 대란에도 웃는 시멘트株,0
러와 우크라 평화협정 체결 지지부진 고려시멘트 한일시멘트 시멘트,1
SM엔터 항복 받아낸 행동주의 펀드 의미 있는 한 발 뗐다,0
쌍용차 인수설에 주가 널뛰기 제2의 에디슨모터스 사태 오나,0
주가 약세 지속 쌍용차 인수 경쟁 심화,-1
KH필룩스 미래산업 시간외 주가 큰 폭 하락,-1
KG그룹 쌍용차 인수전에 나선다 에디슨 떠난 자리 열기만 후끈,0
쌍용차 인수전 뛰어든 쌍방울 깐부 KH필룩스와 손잡나,0
특징주 미래아이앤지 쌍방울 쌍용차 인수전 참여 상승 지분 부각,1
쌍용차 인수 수혜주 나노스 급락 쌍방울 광림 주가는,-1
원예작물 병해충 걱정 그만,-1
업체소식 외래 돌발해충에 강한 모스피란 만장일치 추천,0
30일 정기주총 개최,0
늘어나는 병해 예방책 미리 세워야,0
실적점검 21 4Q 영업이익 100억원 PER 16 8배,1
항생제 없이 화상병균 사멸 아그리파지 주목,1
기고 데이터의 기본은 개방과 공유,0
기획연재 2022 업체별 신제품 주력 작물보호제 ③,0
박테리오파지 활용 생물농약 아그리파지 액상제 출시,1
업체소식 화상병균 쏙쏙 잡는 아그리파지 액상제 출시,1
주가 7%↑ 급상승 이유는,1
특징주 곡물 사료 관련주 영업익 47% 하락에도 주가는 상승,-1
특징주 러시아 침공에 세계 식량 가격 폭등 미국 브라질 베트,0
비료 곡물 수혜주 대동기어 조비 주가 일제히 강세,1
우크라 사태에 주가 훈풍 무슨 일,0
주당 40원 현금배당 영업익 전년비 반토막,-1
특징주 곡물株 러시아 우크라이나 긴장감 수혜 보나,1
친환경 데이터 센터 건설 추진 하수처리장과 결합,1
박승우 회장 최고 대우 받는 회사 만들 것,1
친환경 데이터센터 건설 추진,1
박승우 곽준상 김덕구 대표이사 체제로 변경,0
박승우 회장 최고 대우 받는 회사 만들 것,1
도화ENG 7300억 규모 페루 람바예크 항만 건설 수주 타진,1
도화E 국가철도공단 컨소 아프리카 고속철도시장 첫 진출 쾌거,1
국가철도공단 도화 북아프리카 고속철도 시장 확대 위한 포석 놓는다,1
인도네시아 소수력발전사업 PPA 체결,1
엔지니어링 경영전략 CEO에게 듣는다 박승우 부회장 2030,0
허남각 회장 28일 주총 재선임 반대 83세 고령에 과다겸직,0
2022 주총 이슈 전망 허남각 대표 사내이사 선임 상정 CGCG 고,0
주당 1250원 현금 배당 결정,1
저PER주 원재료 가격 상승에도 이익률 높아,1
더벨 허준홍 사장측 꾸준한 ㈜GS 지분 매입 6% 육박,1
실적점검 3Q 영업이익 97억원 PER 3 6배,1
공시 허준홍 사장 GS주식 15만주 매수,0
GS그룹 오너가 맏이 가문 차기 왕좌 포기,-1
마법공식 수익성 개선에 ROE 쑥쑥,1
보통주 1주당 1250원 현금배당 결정 허남각 회장 배당금 7억5000,1
한국수출포장 주당 700원 현금배당 결정,1
1주당 600원 현금배당 결정,1
2020 실적 한국수출포장 판매단가 인하 영업익 43%↓,-1
주식회사 사랑의 성금 3천만원 오산시에 기탁,0
주당 600원 현금 배당 결정,1
허정훈 사장이 4000주 장내매수,0
지난해 영업이익 231억원 흑자전환,1
주당 600원 현금배당 배당률 3%,1
코스피 분기보고서 2018 09,0
이지엔 중국 왕홍 리쟈치 와 연간 라이브판매 계약 체결,1
이지엔 중국 왕홍 리쟈치 와 라이브 계약 체결,1
염모제 이지엔 대만서도 론칭,1
유일 지사제 정로환 일양약품 경쟁 출사표,0
암 치료용 광과민제 임상 신청 소식에 강세,1
태연 이지엔의 브랜드 글로벌 뮤즈로,0
지난해 알짜배기 장사한 제약바이오 기업은 어디,1
자체 개발 광과민제 포노젠 임상시험 승인 신청,1
이양구 대표이사 모친상,0
인사 4월 1일부 임직원 승진 인사 단행,0
브랜드평판 철강 상장기업 순위 1위 포스코 2위 현대제철 3위 동국제강,1
우크라 폭격에 전력난 우려까지 철강株 몸값 뛴다,-1
철강株 줄줄이 상한가 해외 철강 기업 악재에 반사 이익 기대,-1
주가 급등 유럽 최대 철강공장 파괴되나,1
오전 주가 상승세 러시아 때문,1
포스코 철강 상장기업 브랜드평판 4월 1위 현대제철 바짝 추격,1
엄채윤 전무도 사내이사로 3세 시대 박차,0
박스피에도 해답 있다 철강 로봇株 주목,1
보통주 1주당 50월 배당 결정 총 12억원 규모,1
브랜드평판 철강 상장기업 순위 1위 포스코 2위 현대제철 3위 동국제강,1
더벨 고려용접봉 계열 코리아오메가 지배구조 3세 중심 재편,0
지난해 영업익 전년比 898%↑ 주가 훨훨,1
황태자 절묘한 증여 타이밍,0
지배구조 최대주주 오른 홍석표 사장 승계자금 비밀은 2000% 배당,1
오너일가의 주가 활용법 3세 지분 승계 마침표,0
지배구조 폭락장에 주식증여 ‥최대주주 아버지서 아들로 ①,-1
4분기 실적 3분기와 비슷 내년은 올해보다 상승할 것으로 기대,1
홍영철 사장 최대주주 등극,0
상큼 달콤 델몬트 골드키위바 출시,1
