title,label
실적속보 KR모터스 연결 2019 2Q 영업이익 21 92억원,1
KR모터스 신규 이사 후보 업계 전문가 영입 경영개선 신호탄,0
KR모터스 업계 전문가 영입 경영개선 신호탄,0
KR모터스 오세영 회장 신규이사선임 책임경영 강화,1
아우디 폭스바겐 등 수입사 리콜 실시 총 21개 차종 4 789대,0
기업공시 10월 16일 에스티팜 글로벌제약사와 566억 규모 증설 지원 및 수수,1
장 중 기업공시 10월 16일,0
드림텍 한국바이오젠 등 26개사 9월 의무보호예수 해제,0
12월 결산 법인 3월 마지막주 주주총회 집중적으로 열려,0
코로나19로 주총 전자투표제 대거 채택 정족수 부족 해결될까,0
이번 주 대우조선해양 금호타이어 등 785개사 정기 주총,0
예탁결제원 지난해 의무보유 해제 주식 23 1% 증가,1
지난해 의무보유 수량 31억주 전년 比 0 9%↑,1
서울와이어 29일 모닝브리핑 뉴욕증시 다우지수 0 13% 하락 국제유가 이틀,-1
아주증시포커스 대기업 계열사들 코로나19 경기절벽에 부동산 매각해 현금,-1
내년 1월 52개사 2억3515만주 의무보호예수 해제,0
코스피 코스닥 모두 1% 넘게 하락세,-1
소재 부품 자립화와 다이캐스팅 산업 시사점,0
이달 1억5900만주 보호예수 해제,0
정기주총 3월 24 30일 신한금융 두산 등 1592개사,0
코라오홀딩스 상반기 영업이익 322억 CKD 차량 판매 덕분,1
한국노총 단위노조 대표자들 노회찬 후보 지지선언,0
사진 레이싱모델 은빈 바이크에 앉아볼까요,0
사진 레이싱모델 이다희 바이크와 함께 매력발산 중,0
사진 2016 서울모터사이클쇼 바이크와 미녀,0
사진 2016 서울모터사이클쇼 바이크와 미녀,0
예탁원 지난해 의무보유 해제 주식 전년比 23 1% 증가,1
창원시 내년 악취관리 어떻게 하나,0
창원산단 11개 기업 악취감축 자율동참,0
창원시 기업체와 자율 악취감축 협약 체결,1
창원시 기업체와 자율 악취감축 협약 체결,1
사진 2016 서울모터사이클쇼서 매력 뽐내는 레이싱모델 이다희,0
예탁원 지난해 의무보유 해제 주식 전년比 23 1% 증가,1
창원시 내년 악취관리 어떻게 하나,0
창원산단 11개 기업 악취감축 자율동참,0
창원시 기업체와 자율 악취감축 협약 체결,1
창원시 기업체와 자율 악취감축 협약 체결,1
사진 2016 서울모터사이클쇼 바이크와 미녀,0
예탁원 지난해 의무보유 해제 주식 전년比 23 1% 증가,1
창원시 내년 악취관리 어떻게 하나,0
창원산단 11개 기업 악취감축 자율동참,0
창원시 기업체와 자율 악취감축 협약 체결,1
창원시 기업체와 자율 악취감축 협약 체결,1
사진 2016 서울모터사이클쇼 바이크와 미녀,0
예탁원 지난해 의무보유 해제 주식 전년比 23 1% 증가,1
창원시 내년 악취관리 어떻게 하나,0
창원산단 11개 기업 악취감축 자율동참,0
창원시 기업체와 자율 악취감축 협약 체결,1
창원시 기업체와 자율 악취감축 협약 체결,1
사진 2016 서울모터사이클쇼 바이크와 미녀,0
예탁원 지난해 의무보유 해제 주식 전년比 23 1% 증가,1
창원시 내년 악취관리 어떻게 하나,0
창원산단 11개 기업 악취감축 자율동참,0
창원시 기업체와 자율 악취감축 협약 체결,1
창원시 기업체와 자율 악취감축 협약 체결,1
사진 2016 서울모터사이클쇼 바이크와 미녀,0
예탁원 지난해 의무보유 해제 주식 전년比 23 1% 증가,1
창원시 내년 악취관리 어떻게 하나,0
창원산단 11개 기업 악취감축 자율동참,0
창원시 기업체와 자율 악취감축 협약 체결,1
창원시 기업체와 자율 악취감축 협약 체결,1
아우디 폭스바겐 등 21개 차종 4789대 리콜,0
정기주총 3월 24 30일 신한금융 두산 등 1592개사,0
코라오홀딩스 상반기 영업이익 322억 CKD 차량 판매 덕분,1
한국노총 단위노조 대표자들 노회찬 후보 지지선언,0
사진 레이싱모델 은빈 바이크에 앉아볼까요,0
이름처럼 혁신의 연속이었다 SK이노 사외이사의 솔직한 소회,1
타임스퀘어 COS 커버낫 등 패션 브랜드 할인 최대 70% 세일,0
장예찬 이재명 장남 무경력 취업 주 초고속 승인 대가,1
3월 다섯째 주 등 1546개사 정기 주총 개최,0
작년 연간 연결 영업익 537억 전년비 146%↑,1
주당 125원 현금배당 결정,1
프리뷰 인 서울 2021서 물세탁 가능한 울 혼방 원사 전시,0
실적점검 3Q 영업이익 96억원 PER 15 2배,1
2Q 영업익 86억 원 전년比 157 86%↑,1
증선위 디에스티 공시의무 위반 과징금 부과,-1
디에스티 공시의무 위반 증선위 과태료 950만원 부과,-1
한국임업진흥원 신약 청정물 신소재 발굴 위한 업무협약 체결,1
타임스퀘어 화이트데이 프로모션 진행,0
신약 한방 감기약 품절 이달 중순 공급 재개,1
타임스퀘어 여름맞이 21SS 시즌오프 진행,0
41억 규모 자사주 취득 결정,1
타임스퀘어 봄맞이 라이프스타일 제안전 모던하우스 최대 20% 할인,0
타임스퀘어 화이트데이 선물 프로모션 진행,0
타임스퀘어 헬로우 스프링 후아유 데이 실시 봄 신상품 10% 할인,0
사랑방 임업진흥원 신약 임산물 확대 협약,1
베트남 생산 이전 3월 마무리,0
여의도 주식왕 투자전략22 한국전력 vs vs 흥구석유 여의도를 달굴,1
타임스퀘어 봄맞이 여성구두 기획전 진행,0
더벨 지배구조 분석 설득력 떨어지는 의 소유 경영 분리 요구,0
타임스퀘어 화이트데이 맞아 선물 프로모션 진행,0
올해 1분기 영업이익 133억원 전년比 320%↑,1
29억원 규모 자사주 취득 주주가치 제고,1
타임스퀘어 패션 라이프스타일 브랜드 봄맞이 행사,0
유통 이슈 네파 키즈 5월 어린이날 기념 숲 속 피크닉 화보 공개 外,0
더벨 한진그룹 경영권 분쟁 조용하던 ㈜한진 또다시 분쟁 한가운데 이번엔,0
신림 타임스트림 으로 영등포 타임스퀘어 영광 재현할까,0
현금부자 의 재테크 한진 투자 직접→간접 선회,1
시그널 ㈜한진 보유지분 PEF에 넘긴다,0
더벨 한진그룹 경영권 분쟁 ㈜한진 지분율 10% KCGI 우군 감별 팽팽,0
정지석 사외이사 신규 선임,0
단독 빅5 면방 기업 중 올해 2분기 매출액 증가율 1위는,1
㈜한진 주식 또 사는 KCGI 우군 가능성 낮다,0
IB토마토 한진 지분 8 05% 취득 경영권 분쟁 뛰어드나,1
이어지는 한진 경영권 분쟁 이번에는 뛰어든 걸까,0
신약 CDMO 오픈콜라보 한방 소아영양제 도전,1
더벨 한진그룹 경영권 분쟁 KCGI 빈자리 메우기 ㈜한진 지분 매집,0
한진그룹 경영권 분쟁 칼자루 쥘까,0
시그널 한진 지분 9%까지 늘려 2대 주주 등극,0
35억원 규모 자사주 취득,1
상반기 영업익 전년比 62% 뚝 코로나19 직격탄,-1
신약 금산공장 설비확충 CMO 사업 탄력,0
신약 이웃돕기 나눔 실천 귀감,0
신약 금산공장 설비확충 CMO 사업 탄력,0
특징주 12 700원 26일 13시 50분 등락률 6 72%,0
특징주 12 800원 19일 12시 30분 장시작 대비 6 22% 상승,0
신약 주 인천시 중구보건소에 건강취약 저소득층을 위한 사랑의 쌍화탕,-1
특징주 13 100원 4일 14시 10분 등락률 6 07%,0
신생 PEF에 700억 투자,1
수주공시 물품공급 계약 209 2억원 매출액대비 6 08%,1
시그널 신세계도 진출 기업發 PEF 전성시대,1
한진 주가 나란히 장중 급등 무슨 일,1
특징주 11 600원 22일 10시 40분 등락률 6 91%,0
신약 OTC 경옥고 CMO 리딩기업 자리매김,0
자회사 베트남에 581억원 출자,0
특징주 11 150원 23일 9시 20분 등락률 6 19%,0
주가 9 77% 상승 중 거래량 급증,1
KCGI 나간 자리 꿰찬 조원태號 아군인가 적군인가,0
현금실탄만 2천억 갖춰 한진 4대주주 올라 경영참여 수순 밟아가나,0
베스트&워스트 한진 4대 주주 등극에 동반 상승 43 40%↑,1
한진 4대주주 등극한 취득 목적에 쏠리는 눈,1
이시각 상한가 ▲2430 9일 오전 9시57분,1
시그널 100년 기업 ㈜한진 4대주주로 이달 초 집중 매수,0
타임스퀘어 26일까지 무인양품 특별 기획전,0
동화약품 등 우리 힘으로 나라 살리자 민족정신 바탕,0
특징주 7 790원 26일 9시 20분 장시작 대비 6 13% 상승,0
제 2의 바이넥스 사태 신약 잇단 임의제조 적발,-1
임의제조 신약 한방제제 14품목 무더기 회수 조치,-1
또 한방 터졌다 신약 5개품목 임의제조 걸려,0
코로나 타격 회복 주가 뛰는 효성티앤씨,-1
타임스퀘어 유럽 정원 같은 크리스마스 장식,0
주가 2일 0 00%변동,0
000050 26일 0 11%변동폭 보여,0
최저임금 탓하며 베트남 택한 성적은 385억 손상차손,-1
000050 18일 0 21%변동폭 보여,0
주가 17일 0 63%변동폭 보여,0
2월 12일 실시간주식현황 0 21% 9 470원,0
한 대만 경협위원장에 김준 회장 김각중 회장 이어 2대째,0
잠정실적 작년 4Q 매출액 918억 2 6% 영업이익 107억 26% 연결,1
4일 0 55%변동,0
fnRASSI 000050 52주 신고가 15 17% ↑,1
주가 31일 0 00%변동폭 보여,0
30일 0 22%변동폭 보여,0
000050 29일 0 77%변화,0
신생 PEF에 700억 투자,1
수주공시 물품공급 계약 209 2억원 매출액대비 6 08%,1
시그널 신세계도 진출 기업發 PEF 전성시대,1
한진 주가 나란히 장중 급등 무슨 일,1
특징주 11 600원 22일 10시 40분 등락률 6 91%,0
투자 수익 창출 목적 한진 주식 취득 예정,1
신약 OTC 경옥고 CMO 리딩기업 자리매김,0
자회사 베트남에 581억원 출자,0
특징주 11 150원 23일 9시 20분 등락률 6 19%,0
주가 9 77% 상승 중 거래량 급증,1
LH 주택보험 입찰 담합 손보사 8곳 적발 공정위 KB손보 고발,-1
공정위 LH 입찰 담합한 보험사 8곳에 과징금,-1
주택보험 입찰 위해 담합까지 공정위 KB손보 고발,0
더벨 Market Watch 후순위채 or 신종자본증권 고심하는 보험업계,0
보험100년사 100년史 메리츠화재 1등 자리 넘본다,0
신입 인턴 채용정보 이랜드월드 인천항만공사 등,0
9100억원의 연결영업이익 발표 전년대비 49 3% ↑,1
국내 최초 보험사 100년 기업 메리츠화재 빅테크와 협력 통할지 관심사,1
남동구 2022년 걱정해결사업 추진 업무협약,-1
삼성화재 손보업계 관심도 1위 KB손보 관심도 호감도 모두 2위 선방,1
메리츠화재 1000억 규모 자사주 취득 신탁계약 체결,1
메리츠화재 지난해 영업익 9076억 전년비 49 3% ↑,1
메리츠화재 주당 620원 현금배당 결정,1
더벨 보험경영분석 메리츠화재 금리 오르자 대출영업 짭짤하네,0
메리츠화재 3분기 영업익 2421억 전년비 57 7% ↑,1
강릉시 주식회사와 2022년 걱정해결사업 추진,-1
메리츠화재 설계사 출신 첫 임원 발탁한 김용범 부회장 아메바 경영 의 힘,0
지배구조 분석 메리츠화재 배당축소 선언후 꾸준히 자사주 매입 조정호 회,-1
40년간 친정母 봉양 남편엔 간 이식,0
김용범 메리츠화재 부회장 매직 통했다 성과형 조직으로 탈바꿈,1
메리츠화재 급격한 배당성향 하향 이해할 수 없어 목표가↓ 하나금투,-1
40년 엄마 챙긴 딸 장애 아들 보살핀 母,0
메리츠화재 26일 주주총회 김용범•이범진 사내이사 선임,0
메리츠화재 1분기 영업익 1767억 전년비 16 5% ↑,1
불난 차량 알고보니 리콜 대상 메리츠화재 현대차 상대 구상금 소송 승소,-1
더벨 메리츠화재 4전5기 끝에 강릉 연수원 매각 성공,-1
9월 2일 워크넷 채용정보 카카오뱅크 퍼시스 녹십자,0
메리츠화재 283억 규모 자사주 매입 주주가치 제고 목적,0
Who Is 조정호 메리츠금융지주 회장,0
더벨 메리츠화재 첫 신종자본증권 발행 RBC비율 개선 목적,0
더벨 2021 임원인사 미리보기 메리츠화재 강영구 최석윤 사장 연임 갈림길,0
메리츠화재 지난해 영업익 6080억 전년비 72 4%↑,1
메리츠화재 주당 1280원 현금배당 결정,1
대구 중구 주 메리츠화재 걱정해결 지원 협약체결,-1
메리츠금융지주 메리츠화재 주식 1000억 규모 추가 취득,1
100대 CEO 김용범 메리츠화재 부회장 보험업계 이끄는 대한민국 1호 토종 보,0
잡인사이드 공채 속보 신입 채용,0
잡인사이드 공채 속보 경력 채용,0
잡인사이드 공채 속보 신입 채용,0
잡인사이드 공채 속보 신입 채용,0
잡인사이드 공채 속보 경력 채용,0
잡인사이드 공채 속보 신입 채용,0
잡인사이드 공채 속보 신입 채용,0
잡인사이드 공채 속보 경력 채용,0
메리츠화재 3분기 영업익 1535억 전년비 46 9%↑,1
코로나19 메리츠화재 대구경북 보험금 우선지급 성금 4억 전달,0
악덕 보험 메리츠화재 오토바이 사고 아들 잃은 부모에 보험금 안 줘,0
메리츠화재 계약자 오토바이 운전 사실 안 알려 사망보험금 지급 못해,-1
연중기획 기업과 나눔 57 100년 역사 메리츠화재 복지 사각지대 에 주,0
에프원시큐리티 메리츠화재와 사이버보험 정보보호서비스 협력,1
더벨 메리츠금융 채권 디스카운트 지속 금리 매력은 부각,1
성남시 배달라이더 등 플랫폼노동자 상해보험 가입 체결,-1
성남시 3개 직종 플랫폼노동자 사고 대비 단체 상해보험 가입,-1
부음 이범진 부사장 씨 모친상 外,0
더벨 메리츠금융 금리 인상에도 올 세번째 공모채 추진,1
메리츠화재 1분기 순이익 1076억원 전년比 63 6%↑,1
단독 메리츠화재 美서 재보험 사기 피해 소송 승소 10년 만에 배상,-1
메리츠화재 2분기 영업익 1456억 전년비 49 1%↑,1
SK증권 메리츠화재 보험료유입 증가로 손해율 하락중 손해율개선 위한 신,-1
공시 주당 820원 현금배당 결정,1
더벨 메리츠화재 후순위채 1500억 발행 착수,0
금융사 이사회 멤버 메리츠화재 5명,0
아내살인 무죄 남편 보험금 소송 이번엔 지급해야 승소 왜,-1
대구 중구 메리츠화재보험 업무협약 체결,1
경남정보대 메리츠화재 가족회사 협약식,1
남동구 메리츠화재와 업무협약 체결,1
메리츠화재 보험계약자 보호의무 위반으로 금감원에 제재 당해,-1
메리츠금융 에 700억 출자,0
메리츠화재 1분기 영업익 1517억 전년비 67 9%↑,1
손보사 2019년 3분기 실적 분석 코리안리 자산운용이익 쑥쑥 전년비 3 20,1
더벨 메리츠화재 투심 위축은 남의 일 첫 오버부킹,0
11월 10일 금 까지 2017년 하반기 대졸 신입 경력 및 사,0
더벨 메리츠화재 사모 이어 공모 후순위채 매력은,0
더벨 메리츠화재 후순위채 공모로 발행한다,0
김용범 메리츠화재 대표 업황 악화 불구 영업익 1년 새 19 5%↑,1
부산소식 경남정보대 메리츠화재와 가족회사 협약 등,1
2021년 상반기 법인세 분석 ⑪보험사 순이익 늘어 법인세 44%↑삼성화재는,1
KB생명 메리츠화재 지난해 불완전판매 증가 1위 오명,1
대구 중구 걱정해결 사업 협약 체결,-1
대구 중구 메리츠화재와 저소득 위기 가정 지원 협약 체결,-1
Who Is 김용범 메리츠화재 메리츠금융지주 대표이사 부회장,0
기획 메리츠화재 김용범 대표 신계약 최고 실적에도 찜찜한 불완전판매 꼬,1
메리츠화재 59억 규모 자사주 취득 결정,1
오늘경제 과도한 보험판촉비 소비자부담 원흉 메리츠 가장 심각,0
대구 중구청 걱정해결 사업 협약,-1
메리츠화재 지난해 영업익 3527억 전년비 12 8%↑,1
메리츠화재 주당 850원 현금배당 결정,1
메리츠화재 대리점 수수료는 왕창 원수보험료는 찔끔,0
메리츠화재 3Q 순이익 766억 원 전년 대비 5% 증가,1
금융사 등기임원 연봉 1위는 바로,1
주 대전에 콜센터 신설,0
신용보증기금 등 10월에도 공채,0
금감원 에 기관주의,0
메리츠화재 3분기 영업익 1045억 전년비 3 2%↑,1
강릉에 연수원 짓는다,0
메리츠증권 외 5명 지분 0 1% 감소,-1
성남시 배달라이더 등 3개 직종 단체 상해보험 가입,0
더벨 메리츠금융 금리 인상에도 올 세번째 공모채 추진,1
메리츠화재 1분기 순이익 1076억원 전년比 63 6%↑,1
단독 메리츠화재 美서 재보험 사기 피해 소송 승소 10년 만에 배상,-1
메리츠화재 2분기 영업익 1456억 전년비 49 1%↑,1
포항지진 손해 만회하려 입찰 담합 손보사 8곳 과징금,-1
SK증권 메리츠화재 보험료유입 증가로 손해율 하락중 손해율개선 위한 신,-1
공시 주당 820원 현금배당 결정,1
더벨 메리츠화재 후순위채 1500억 발행 착수,0
금융사 이사회 멤버 메리츠화재 5명,0
단독 화장품 사업 확대 삼양그룹 킨포크뷰티 지분 인수 내막,1
부천지역 대표 소사본동 흉물 부지 개발 가시화,1
크로키 글로벌 디자인상 2년 연속 수상,1
국제학회서 리프팅실 크로키 시연 연구결과 발표,0
크로키 AMWC 2022 참가,0
바이오팜그룹 크로키 글로벌 디자인 상 2년 연속 수상,1
삼양그룹 제31회 수당상에 오생근 이성환 교수 선정,1
오생근 이성환 삼양그룹 수당상,0
바이오사업 실적 쑥 매출 1년 새 72%↑,1
삼양그룹 황태자 발목 잡는 사촌경영,0
삼양그룹 수당재단 제31회 수당상 수상자 선정,1
대웅제약 인도네시아 거점 오픈 이노베이션 추진 外,1
더벨 삼양의 mRNA 전달 신약개발 투트랙 전략은,1
삼양패키징 조덕희 대표 안전관리에도 인사사고 중대재해법 조사중,-1
SR유통 이영준 바이오팜 그룹장 대표이사로 선임,0
이영준 엄태웅 각자대표 체제로 운영,0
김윤 회장 지난해 보수 21억원,0
미용 필러 라풀렌 수출 채비,1
수급과 가치 52주 최저가 기록 PER 2 8배,-1
실적점검 21 4Q 영업이익 311억원 PER 3배,1
바이오팜그룹 아자시티딘주 日 허가,0
바이오팜그룹 항암제 아자시티딘주 日 수출길 열려,1
ESG등급 상향 미뤄지나,1
실적향상에 배당 33% 증액,1
작년 연간 연결 영업익 3517억 전년비 106 5%↑,1
더벨 PCL필러로 바이오 사업 확장,1
신년사 김윤 회장 성장 향한 도전 멈추지 않을 것,1
신년사 김윤 회장 스페셜티 제품 글로벌 시장 확대 속도 높인,1
개발 지연 방치된 공장 동네 흉물,-1
바이오팜그룹 필러 라풀렌 식약처 품목 허가 획득,0
삼양 오너가 4세 김건호 휴비스 사장 취임 이영준 그룹장,0
바이오팜그룹장 이영준 전 에스티큐브 부사장 선임,0
미용성형용 필러 라풀렌 허가,0
바이오팜그룹 미용성형용 필러 라풀렌 품목 허가 획득,0
PCL 필러 라풀렌 품목허가 획득 내년 출시 목표,1
바이오팜 의사 출신 이영준 그룹장 영입,0
바이오팜그룹 크로키 유럽 공략 속도,0
바이오팜그룹 크로키 영국 수출 계약 유럽 진출 가속화,1
英처치파마시와 리프팅실 크로키 수출계약,1
특징주 3분기 누적 매출 2 3조 돌파 7%↑,1
씨티케미칼 자회사로 편입,0
삼양화성 지배력 이전 득실은,0
엔씨켐 경영권 지분 인수 주식매매계약 체결,1
정밀화학 기업 엔씨켐 의 경영권 지분 인수,0
크로키 英 처치 파마시 와 독점 공급계약,1
엔씨켐 경영권 575억원에 인수 반도체 소재 육성,0
감광액 소재업체 엔씨켐 경영권 인수,0
지배구조 분석 오너 3세들 의례 경영수업 거쳐 2017년엔 4명이,0
대전 대덕구 119 탄소다이어터 실천 협약,1
바이오팜 제넥솔PM주 글로벌 웨비나,0
김윤 회장 글로벌 스페셜티 솔루션 기업 도약하겠다,1
실적점검 3Q 영업이익 1218억원 PER 3 3배,1
삼양이노켐에 삼양화성 주식 100만주 현물출자,0
경보제약 국내 최초 비마약성진통 복합주사제 맥시제식 출시 外,1
주가 8%↑ 크로키 독일 레드닷 디자인어워드 본상 수상,1
10원이라도 더 하락장에 우선주로 몰린 투심,-1
바이오팜그룹 크로키 독일 레드닷 디자인 어워드 2021 본상,0
크로키 레드닷 디자인 어워드 수상,1
바이오팜그룹 글로벌 SAB와 함께 크로키 알리기 나서,0
바이오팜그룹 성형 전문의 프레드릭 버네 박사 영입,0
크로키 독일 레드닷 디자인어워드 본상 수상,1
지투지바이오와 약효 지속 치료제 개발,1
바이오팜그룹 지투지바이오 약효 오래가는 치료제 개발 협력,1
지투지바이오 서방 주사제 개발 협력,1
지투지바이오 1개월 이상 약효 지속 주사제 개발 협력,1
바이오팜그룹 지투지바이오 협업,1
지투지바이오 서방형 주사제 개발 협력,1
바이오팜그룹 지투지바이오와 서방형 주사제 개발 협력,1
매듭 필요 없는 봉합사 국산화 박차,0
매듭 필요 없는 봉합사 모노픽스 국산화 박차,0
김윤 회장 2025년 글로벌 스페셜티 기업 도약,1
김윤 회장 2025년 자산 30% 글로벌 시장서 운영할 것,0
김윤 회장 불확실성 심화 핵심 사업 재편 실행력 제고 주력,0
지투지바이오 서방주사제 개발을 위한 업무협약 체결,1
조혜련 연구소장 mRNA 백신 전달 원천기술 보유 LNP 단점 극복,0
니코틴 패치‧관절염치료제 등 무더기 제조정지,0
바이오팜그룹 지투지바이오와 약효지속 주사제 개발,1
약효 오래가는 주사제 만든다 지투지바이오 제휴,0
붙이는 관절염 치료제 류마스탑 에스 플렉스 출시,1
미용성형용 필러 라풀렌 품목허가 신청,0
미용성형용 필러 라풀렌 식약처 품목 허가 신청,0
미용 성형용 필러 라풀렌 품목 허가 신청,0
미용 성형용 필러 라풀렌 식약처 품목 허가 신청,0
미용 성형용 필러 라풀렌 품목 허가 신청,0
식약처에 라풀렌 판매허가 신청,0
미용 성형용 필러 라풀렌 품목 허가 신청,0
미용 성형용 필러 라풀렌 품목 허가 신청,0
미용 성형용 필러 라풀렌 품목 허가 신청,0
SR특징주 주가↑ 코로나 백신 개발한다,1
‧엠큐렉스 mRNA 코로나 백신 개발 위해 맞손,1
엠큐렉스 mRNA 코로나19 백신 개발 위해 맞손,1
엠큐렉스 mRNA 코로나 백신 개발 맞손,1
엠큐렉스 코로나 백신 공동개발 협약,1
엠큐렉스 와 코로나 mRNA 백신 개발 MOU,1
엠큐렉스와 mRNA 코로나 백신 개발 맞손,1
엠큐렉스 mRNA 코로나19 백신 개발MOU,1
엠큐렉스 코로나 백신 개발 MOU 체결,1
엠큐렉스 mRNA 코로나 백신 개발 협약 체결,1
이영준 바이오팜 그룹장 대표이사 선임 각자대표 체제,0
김윤 회장 지난해 보수 21억원,0
미용 필러 라풀렌 수출 채비,1
수급과 가치 52주 최저가 기록 PER 2 8배,-1
실적점검 21 4Q 영업이익 311억원 PER 3배,1
바이오팜그룹 아자시티딘주 日 허가,0
바이오팜그룹 항암제 아자시티딘주 日 수출길 열려,1
ESG등급 상향 미뤄지나,1
실적향상에 배당 33% 증액,1
취약계층 이동성 보장 위한 차량 지원 공모,-1
